Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
17789010,স্কুলের নাম পথচারী,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""9844100988""","=""""",5,4.08,মাওলা ব্রাদার্স,Hardcover,80,1995,1995,,2017/01/12,,,read,,,,1,0
9236230,সায়রা সায়েন্টিস্ট,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844220151""","=""""",4,3.78,Biddya Prakash,Hardcover,128,2003,2003,,2017/01/12,,,read,,,,1,0
15844413,নিতু আর তার বন্ধুরা,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",,"=""""","=""9847015201654""",3,3.97,অনুপম প্রকাশনী,Hardcover,112,2006,1999,,2017/01/12,,,read,,,,1,0
28224640,পুডনহেড উইলসন,Mark Twain,"Twain, Mark",Sheikh Abdul Hakim,"=""9841614154""","=""""",3,3.75,সেবা প্রকাশনী,Paperback,140,2000,1893,,2016/11/14,,,read,,,,1,0
17410164,ঝিন্দের বন্দী,Sharadindu Bandyopadhyay,"Bandyopadhyay, Sharadindu",,"=""8170664101""","=""9788170664109""",4,4.46,Ananda Publishers Pvt. Ltd.,Hardcover,157,1994,,2016/12/19,2016/10/31,,,read,,,,1,0
18002737,একাত্তরের যীশু,Shahriar Kabir,"Kabir, Shahriar",Rafiqun Nabi,"=""9845980945""","=""""",4,4.04,শিখা প্রকাশনী ,Hardcover,72,,1985,,2016/10/18,,,read,,,,1,0
23198570,রাজপ্রাসাদে ষড়যন্ত্র,Shahriar Kabir,"Kabir, Shahriar",,"=""9844100054""","=""""",4,3.68,মাওলা ব্রাদার্স,Hardcover,80,1992,1992,,2016/10/18,,,read,,,,1,0
25632402,"ঈগলের ঘাঁটি (Major Rahat, #7)",Iftekhar Amin,"Amin, Iftekhar",,"=""9841602016""","=""""",3,3.56,সেবা প্রকাশনী,Paperback,140,1999,1999,2016/10/17,2016/09/12,,,read,,,,1,0
29069989,"Harry Potter and the Cursed Child, Parts 1 & 2 (Harry Potter #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling","=""1338099132""","=""9781338099133""",5,3.52,Arthur A. Levine Books,Hardcover,327,2016,2016,,2016/08/30,,,read,,,,1,0
24747189,কেউ কেউ কথা রাখে,Mohammad Nazim Uddin,"Uddin, Mohammad Nazim",,"=""""","=""9789848729823""",5,4.26,বাতিঘর প্রকাশনী,Hardcover,272,2015,2015,,2016/05/02,,,read,,,,1,0
29875394,দ্য সার্জন,Tess Gerritsen,"Gerritsen, Tess",সান্তা রিকি,"=""""","=""""",4,4.09,বাতিঘর প্রকাশনী ,Hardcover,336,2016,2001,2016/05/22,2016/05/02,,,read,,,,1,0
24590868,"কুয়াশা ভলিউম-১ (Kuasha, #1,2,3)",Qazi Anwar Hussain,"Hussain, Qazi Anwar",,"=""""","=""""",4,4.04,সেবা প্রকাশনী,Paperback,176,1992,,2016/05/10,2016/04/11,,,read,,,,1,0
14874869,দস্যি ক'জন,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",শেখ আফজাল,"=""9844460824""","=""""",5,4.08,প্রতীক প্রকাশনা সংস্থা,Hardcover,160,2004,2004,,2016/04/06,,,read,,,,1,0
15805898,মেকু কাহিনী,Muhammed Zafar Iqbal,"Iqbal, Muhammed Zafar",Muhammed Zafar Iqbal,"=""9844041590""","=""""",4,3.92,অনুপম প্রকাশনী,Hardcover,104,2006,2006,,2016/04/06,,,read,,,,1,0
19545229,"গোলকধাঁধায় কাকাবাবু (কাকাবাবু, #36)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.54,Ananda Publishers Pvt. Ltd.,Hardcover,123,,,,2017/04/26,,,read,,,,1,0
18814354,"কাকাবাবু ও জলদস্যু (কাকাবাবু, #35)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.47,Ananda Publishers Pvt. Ltd.,Hardcover,,2011,2011,,2017/04/26,,,read,,,,1,0
13184372,"আরবদেশে সন্তু কাকাবাবু (কাকাবাবু, #34)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""9789350400128""",4,3.61,Ananda Publishers,Hardcover,144,2010,2010,,2017/04/26,,,read,,,,1,0
25598436,"আগ্নেয়গিরির পেটের মধ্যে (কাকাবাবু, #33)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""9788177568783""",3,3.25,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড ,Hardcover,131,,,,2017/04/26,,,read,,,,1,0
21461111,"কাকাবাবু আর বাঘের গল্প (কাকাবাবু, #32)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8177567888""","=""9788177567885""",4,3.29,Ananda Publishers Pvt. Ltd.,Hardcover,111,2009,2009,,2017/04/26,,,read,,,,1,0
22017211,কাকাবাবুর চোখে জল (কাকাবাবু #31),Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""9788177567076""",4,3.33,Ananda Publishers Pvt. Ltd.,Hardcover,107,2008,2008,,2017/04/26,,,read,,,,1,0
17901980,"এবার কাকাবাবুর প্রতিশোধ (কাকাবাবু, #30)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.61,Ananda Publishers Pvt. Ltd.,Hardcover,145,2006,2006,,2017/04/26,,,read,,,,1,0
18814368,"কাকাবাবু ও একটি সাদা ঘোড়া (কাকাবাবু, #29)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""9788177565522""",4,3.36,Ananda Publishers Pvt. Ltd.,Hardcover,126,2007,2007,,2017/04/26,,,read,,,,1,0
17901992,"কাকাবাবু ও সিন্দুক রহস্য (কাকাবাবু, #28)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8177564668""","=""9788177564662""",4,3.55,Ananda Publishers Pvt. Ltd.,Hardcover,156,2004,2004,,2017/04/26,,,read,,,,1,0
17883201,"কাকাবাবু ও ব্ল্যাক প্যান্থার (কাকাবাবু, #26)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8177563076""","=""9788177563078""",4,3.44,Ananda Publishers Pvt. Ltd.,,120,2006,2003,,2017/04/26,,,read,,,,1,0
18814360,"কাকাবাবু ও মরণফাঁদ (কাকাবাবু, #25)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.60,Ananda Publishers Pvt. Ltd.,Hardcover,136,2002,2002,,2017/04/26,,,read,,,,1,0
17882038,"কাকাবাবু ও শিশুচোরের দল (কাকাবাবু, #24)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.37,Ananda Publishers Pvt. Ltd.,Hardcover,112,,2001,,2017/04/26,,,read,,,,1,0
17882043,"কাকাবাবু ও এক ছদ্মবেশী (কাকাবাবু, #23)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""9788172159870""",4,3.63,Ananda Publishers Pvt. Ltd.,Hardcover,126,,2000,,2017/04/26,,,read,,,,1,0
18814362,"কাকাবাবু ও চন্দনদস্যু (কাকাবাবু, #22)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8172157657""","=""""",4,3.61,Ananda Publishers Pvt. Ltd.,Hardcover,126,1998,1998,,2017/04/26,,,read,,,,1,0
17882030,"জোজো অদৃশ্য (কাকাবাবু, #21)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8172157649""","=""9788172157647""",4,3.60,Ananda Publishers Pvt. Ltd.,Hardcover,172,1998,1998,,2017/04/26,,,read,,,,1,0
18814193,"কাকাবাবুর প্রথম অভিযান (কাকাবাবু, #20)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.81,Ananda Publishers Pvt. Ltd.,Hardcover,160,1997,1997,,2017/04/26,,,read,,,,1,0
18814348,"সন্তু কোথায়, কাকাবাবু কোথায় (কাকাবাবু, #19)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.71,Ananda Publishers Pvt. Ltd.,Hardcover,106,,,,2017/04/26,,,read,,,,1,0
18759272,"কাকাবাবু বনাম চোরাশিকারি (কাকাবাবু, #18)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8172154031""","=""""",4,3.61,Ananda Publishers Pvt. Ltd.,Hardcover,160,1996,1995,,2017/04/26,,,read,,,,1,0
17882010,"আগুন পাখির রহস্য (কাকাবাবু, #17)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8172153198""","=""9788172153199""",4,3.66,Ananda Publishers Pvt. Ltd.,Hardcover,119,1994,1994,,2017/04/26,,,read,,,,1,0
17901967,"সন্তু ও এক টুকরো চাঁদ (কাকাবাবু, #16)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.97,Ananda Publishers Pvt. Ltd.,Hardcover,116,1992,1992,,2017/04/26,,,read,,,,1,0
17882035,"কাকাবাবু হেরে গেলেন? (কাকাবাবু, #15)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.88,Ananda Publishers Pvt. Ltd.,Hardcover,103,1992,1992,,2017/04/26,,,read,,,,1,0
18478194,"একটি লাল লঙ্কা (কাকাবাবু, #14.5)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.33,Shahittyo Bihar,Hardcover,14,1988,1988,,2017/04/26,,,read,,,,1,0
18478192,"উল্কা রহস্য (কাকাবাবু, #14)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.74,Ananda Publishers Pvt. Ltd.,Hardcover,123,1990,1990,,2017/04/26,,,read,,,,1,0
18478197,"মহাকালের লিখন (কাকাবাবু, #13.5)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.18,Shahittyo Bihar,Hardcover,18,1989,1989,,2017/04/26,,,read,,,,1,0
18478191,"নীলমুর্তির রহস্য (কাকাবাবু, #13)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.80,Ananda Publishers Pvt. Ltd.,Hardcover,148,1992,1991,,2017/04/26,,,read,,,,1,0
17901943,"কাকাবাবু ও বজ্র লামা (কাকাবাবু, #12)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.80,Ananda Publishers Pvt. Ltd.,Hardcover,120,1990,1990,,2017/04/26,,,read,,,,1,0
17882020,"বিজয়নগরের হিরে (কাকাবাবু, #11)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.94,Ananda Publishers Pvt. Ltd.,Hardcover,117,1993,1989,,2017/04/26,,,read,,,,1,0
18814240,"রাজবাড়ির রহস্য (কাকাবাবু, #10)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.70,Ananda Publishers Pvt. Ltd.,Hardcover,119,1992,1988,,2017/04/26,,,read,,,,1,0
18814232,"জঙ্গলগড়ের চাবি (কাকাবাবু, #9)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",5,3.76,Dey's Publishing,Hardcover,164,1987,1987,,2017/04/26,,,read,,,,1,0
18885221,"জঙ্গলের মধ্যে এক হোটেল (কাকাবাবু, #8)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.84,Ananda Publishers Pvt. Ltd.,Hardcover,104,1991,1987,,2017/04/26,,,read,,,,1,0
18814216,"ভূপাল রহস্য  (কাকাবাবু, #7)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""""",4,3.76,Shishu Shahittyo Shongbad,Hardcover,111,1983,1983,,2017/04/26,,,read,,,,1,0
18814204,"কলকাতার জঙ্গলে (কাকাবাবু, #6)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8170669103""","=""9788170669104""",5,3.56,Ananda Publishers Pvt. Ltd.,Hardcover,88,1991,1986,,2017/04/26,,,read,,,,1,0
17368221,"মিশর রহস্য   (কাকাবাবু, #5)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8170669197""","=""""",4,3.96,Ananda Publishers Private Limited,Hardcover,144,2011,2011,,2017/04/26,,,read,,,,1,0
17882050,"খালি জাহাজের রহস্য (কাকাবাবু, #4)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""""","=""9788170669128""",4,3.70,Ananda Publishers Pvt. Ltd.,Hardcover,117,1984,1984,,2017/04/26,,,read,,,,1,0
18814329,"পাহাড়চূড়ায় আতঙ্ক (কাকাবাবু, #3)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",Subrata Gangopadhyay,"=""8170669170""","=""""",4,3.97,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড,Hardcover,222,1981,,,2017/04/26,,,read,,,,1,0
17902052,"সবুজ দ্বীপের রাজা (কাকাবাবু, #2)",Sunil Gangopadhyay,"Gangopadhyay, Sunil",,"=""8170669219""","=""9788170669210""",5,4.18,Ananda Publishers Pvt. Ltd.,Hardcover,128,1993,1978,,2017/04/26,,,read,,,,1,0
18465738,ফেলুদার পান্‌চ,Satyajit Ray,"Ray, Satyajit",,"=""8177560875""","=""9788177560879""",4,4.52,আনন্দ পাবলিশার্স প্রাঃ লিঃ,Hardcover,466,2000,2000,,2017/04/26,,,read,,,,1,0
16117169,ফেলুদার সপ্তকান্ড,Satyajit Ray,"Ray, Satyajit",,"=""8172158793""","=""9788172158798""",5,4.57,Ananda Publishers Private Limited,Hardcover,626,1998,1998,,2017/04/26,,,read,,,,1,0
12658634,পাহাড়ে ফেলুদা,Satyajit Ray,"Ray, Satyajit",,"=""8172154976""","=""9788172154974""",5,4.58,Ananda Publisher,Hardcover,405,,,,2017/04/26,,,read,,,,1,0
1338762,কলকাতায় ফেলুদা,Satyajit Ray,"Ray, Satyajit",,"=""817215772X""","=""9788172157722""",5,4.50,আনন্দ পাবলিশার্স প্রাঃ লিঃ,Hardcover,408,1998,1998,,2017/04/26,,,read,,,,1,0
12658518,ফেলুদা একাদশ,Satyajit Ray,"Ray, Satyajit",,"=""8177560964""","=""9788177560961""",4,4.52,Ananda Publisher,Hardcover,,,,,2017/04/26,,,read,,,,1,0
23570457,ইন্দ্রজাল রহস্য,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",3,3.69,Ananda Publishers,,36,,1996,,2017/04/26,,,read,,,,1,0
23285930,ফেলুদা প্লাস ফেলুদা,Satyajit Ray,"Ray, Satyajit",,"=""8172151152""","=""9788172151157""",5,4.31,Ananda Publishers Pvt. Ltd.,Hardcover,109,1991,1991,,2017/04/26,,,read,,,,1,0
23570437,গোলাপী মুক্তা রহস্য,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,3.97,Ananda Publishers,Hardcover,40,,,,2017/04/26,,,read,,,,1,0
6046161,"রবার্টসনের রুবি (ফেলুদা, #17)",Satyajit Ray,"Ray, Satyajit",,"=""8172151896""","=""9788172151898""",5,4.06,Ananda Publishers Pvt. Ltd.,Hardcover,72,,1992,,2017/04/26,,,read,,,,1,0
17904409,"নয়ন রহস্য (ফেলুদা, #16)",Satyajit Ray,"Ray, Satyajit",,"=""8170669871""","=""9788170669876""",4,4.03,Ananda Publishers Pvt. Ltd.,Hardcover,90,1990,1990,,2017/04/26,,,read,,,,1,0
23570419,ডাঃ মুনসীর ডায়রি,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,4.22,Ananda Publishers,,50,,1990,,2017/04/26,,,read,,,,1,0
23522490,শকুন্তলার কণ্ঠহার,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,3.92,Ananda Publishers,,50,,1988,,2017/04/26,,,read,,,,1,0
19385904,ডবল ফেলুদা,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",5,4.29,নওরোজ কিতাবিস্তান ,Hardcover,93,1994,1989,,2017/04/26,,,read,,,,1,0
23522487,ভূস্বর্গ ভয়ংকর,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",5,4.12,Ananda Publishers,,50,,1987,,2017/04/26,,,read,,,,1,0
23522468,অপ্সরা থিয়েটারের মামলা,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,3.74,Ananda Publishers,,50,,1987,,2017/04/26,,,read,,,,1,0
23285896,ফেলুদা ওয়ান ফেলুদা টু,Satyajit Ray,"Ray, Satyajit",,"=""8170668751""","=""9788170668756""",5,4.37,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড,Hardcover,115,1985,1985,,2017/04/26,,,read,,,,1,0
17902118,"টিনটোরেটোর যীশু (ফেলুদা, #14)",Satyajit Ray,"Ray, Satyajit",,"=""8170668697""","=""""",5,4.40,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড,Hardcover,79,1983,1983,,2017/04/26,,,read,,,,1,0
23522447,গোলকধাম রহস্য,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,4.19,Ananda Publishers,Hardcover,40,1980,1980,,2017/04/26,,,read,,,,1,0
32870361,"ফেলুদা এন্ড কোং (Feluda, #8,9)",Satyajit Ray,"Ray, Satyajit",,"=""8170668743""","=""9788170668749""",5,4.39,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড,Hardcover,107,1977,1977,,2017/04/26,,,read,,,,1,0
23522443,ঘুরঘুটিয়ার ঘটনা,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,4.29,Ananda Publishers,,50,1976,1975,,2017/04/26,,,read,,,,1,0
23522438,সমাদ্দারের চাবি,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,4.21,Ananda Publishers,,50,1973,1973,,2017/04/26,,,read,,,,1,0
23522431,শেয়াল দেবতা রহস্য,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,4.12,Ananda Publishers,,80,1970,1970,,2017/04/26,,,read,,,,1,0
23518158,কৈলাস চৌধুরীর পাথর,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",4,3.88,Ananda Publishers,Hardcover,50,1967,1967,,2017/04/26,,,read,,,,1,0
31225147,ফেলুদার গোয়েন্দাগিরি,Satyajit Ray,"Ray, Satyajit",,"=""""","=""""",5,4.16,,Hardcover,41,1965,1965,,2017/04/26,,,read,,,,1,0
26873691,ইনফার্নো,Dan Brown,"Brown, Dan",Anish Das Apu,"=""9857035502""","=""""",5,3.87,Genius Publications,Hardcover,480,2014,2013,2017/02/22,2017/03/01,,,read,,,,1,0
30738961,ব্ল্যাক অর্ডার,James Rollins,"Rollins, James",Sayeem Shams,"=""""","=""9789849170181""",4,4.16,রোদেলা প্রকাশনী,Hardcover,400,2016,2006,2017/02/06,2016/08/23,,,read,,,,1,0
20744528,"বোম্বেটে (তিন গোয়েন্দা, #৩২)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",4,3.75,Sheba Prokashoni,Paperback,,,,2017/04/26,2017/04/25,,,read,,,,1,0
34867646,এ মিস্ট্রি অব ফোর্থ সেঞ্চুরি,Jimee,"Jimee, Jimee",,"=""""","=""9789847763415""",0,4.52,ঐতিহ্য,Hardcover,404,2017,2017,,2017/04/24,to-read,to-read (#182),to-read,,,,0,0
22061612,"ঢাকায় তিন গোয়েন্দা (তিন গোয়েন্দা, #৪৯)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",4,3.48,Sheba Prokashoni,Paperback,,,,,2017/04/22,,,read,,,,1,0
26183167,ক্লাস এইট,Qazi Anwar Hussain,"Hussain, Qazi Anwar",,"=""9841614642""","=""""",4,4.29,সেবা প্রকাশনী,Paperback,138,2002,2002,,2017/04/22,,,read,,,,1,1
33137001,ঈশ্বর যখন বন্দি,Debarati Mukhopadhyay,"Mukhopadhyay, Debarati",,"=""""","=""""",0,3.38,বিভা পাবলিকেশন,Paperback,210,2016,2016,,2017/04/22,to-read,to-read (#181),to-read,,,,0,0
15720202,"মনোজদের অদ্ভুত বাড়ি (অদ্ভুতুড়ে, #1)",Shirshendu Mukhopadhyay,"Mukhopadhyay, Shirshendu",Debasish Deb,"=""8170668360""","=""9788170668367""",4,4.25,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড,Hardcover,158,1978,1978,,2017/04/22,,,read,,,,1,0
2276140,Killdeer Mountain,Dee Brown,"Brown, Dee",,"=""0030406919""","=""9780030406911""",0,3.66,Holt McDougal,Hardcover,279,1983,1983,,2017/04/22,to-read,to-read (#180),to-read,,,,1,1
17412290,দেয়াল,Humayun Ahmed,"Ahmed, Humayun",,"=""9845021271""","=""9789845021272""",5,3.97,অন্যপ্রকাশ,Hardcover,198,2013,2013,,2017/04/20,,,read,,,,1,1
22052309,"অথৈ সাগর ১ (তিন গোয়েন্দা, #৪২)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",5,4.58,Sheba Prokashoni,Paperback,,,,2017/01/01,2016/11/22,,,read,,,,1,0
22052312,"অথৈ সাগর ২ (তিন গোয়েন্দা, #৪৩)",Rakib Hassan,"Hassan, Rakib",,"=""""","=""""",5,4.59,Sheba Prokashoni,Paperback,,,,2017/01/01,2016/11/22,,,read,"ওহ ম্যান,  পুরাই সার্ভাইভ। যা আমি চাই। ভাগ্য ভালো আমার এখনো কিশোর বয়সটা শেষ হয় নি।।। সাগর আসলেই অথৈ।।",,,1,0
